pair_id,algo,x,y
607,RRT,39.39,54.16
607,RRT,36.5,54.95
607,RRT,36.51,57.95
607,RRT,34.59,60.25
607,RRT,31.75,59.28
607,RRT,29.97,56.86
607,RRT,28.0,58.0
608,RRT,91.0,13.0
608,RRT,88.97,10.79
608,RRT,86.06,11.52
608,RRT,83.15,10.78
608,RRT,80.58,9.23
608,RRT,77.6,8.92
608,RRT,74.61,8.67
608,RRT,71.74,7.8
608,RRT,68.89,8.75
608,RRT,65.9,8.98
608,RRT,63.15,10.19
608,RRT,60.59,11.75
608,RRT,57.7,12.55
608,RRT,54.82,13.4
608,RRT,52.29,11.79
608,RRT,50.31,14.04
608,RRT,48.88,16.68
608,RRT,46.21,18.05
608,RRT,45.63,21.0
608,RRT,44.51,23.78
608,RRT,42.47,25.98
608,RRT,39.7,24.85
608,RRT,39.12,25.23
608,RRT,37.12,22.99
608,RRT,35.21,20.68
608,RRT,36.52,17.98
608,RRT,35.29,15.25
608,RRT,33.59,12.78
608,RRT,31.11,11.08
608,RRT,29.41,8.61
608,RRT,26.82,10.13
608,RRT,25.42,8.02
608,RRT,22.84,9.55
608,RRT,21.27,7.0
608,RRT,19.66,8.6
608,RRT,18.51,7.93
608,RRT,15.95,6.38
608,RRT,16.09,4.96
608,RRT,13.11,4.61
608,RRT,10.18,5.23
608,RRT,8.31,7.58
608,RRT,7.12,10.33
608,RRT,7.55,10.87
608,RRT,6.96,13.81
608,RRT,6.67,16.8
608,RRT,6.95,19.78
608,RRT,6.44,22.74
608,RRT,6.74,25.72
608,RRT,6.49,28.71
608,RRT,7.32,31.6
608,RRT,9.64,33.5
608,RRT,11.45,35.89
608,RRT,10.8,38.82
608,RRT,9.11,41.3
608,RRT,9.2,44.3
608,RRT,11.92,45.56
608,RRT,14.11,47.61
608,RRT,14.7,50.56
608,RRT,14.88,53.55
608,RRT,14.1,56.45
608,RRT,16.3,58.5
608,RRT,16.89,61.44
608,RRT,19.85,61.92
608,RRT,22.66,62.96
608,RRT,24.85,65.02
608,RRT,22.92,67.32
608,RRT,20.99,69.62
608,RRT,19.0,72.0
608,RRT,19.0,72.0
609,RRT,93.0,26.0
609,RRT,90.08,25.31
609,RRT,87.11,24.88
609,RRT,84.14,24.44
609,RRT,81.25,23.65
609,RRT,79.24,21.42
609,RRT,76.26,21.08
609,RRT,73.35,20.34
609,RRT,72.21,17.57
609,RRT,70.46,15.13
609,RRT,67.6,14.24
609,RRT,68.74,11.47
609,RRT,66.94,9.07
609,RRT,63.95,9.26
609,RRT,61.03,9.93
609,RRT,58.03,10.1
609,RRT,55.15,10.92
609,RRT,52.41,12.15
609,RRT,49.41,12.21
609,RRT,46.46,11.67
609,RRT,43.46,11.77
609,RRT,40.59,12.67
609,RRT,39.59,9.84
609,RRT,36.61,10.12
609,RRT,33.8,11.18
609,RRT,31.02,10.06
609,RRT,29.67,12.74
609,RRT,28.14,15.32
609,RRT,25.16,15.01
609,RRT,22.39,13.85
609,RRT,19.41,14.19
609,RRT,16.41,14.26
609,RRT,13.43,13.9
609,RRT,10.45,13.54
609,RRT,7.47,13.18
609,RRT,6.0,13.0
610,RRT,6.0,34.0
610,RRT,9.0,34.15
610,RRT,11.99,34.41
610,RRT,14.84,35.33
610,RRT,16.75,37.64
610,RRT,19.75,37.64
610,RRT,22.44,38.97
610,RRT,23.65,41.72
610,RRT,25.54,44.05
610,RRT,28.33,42.95
610,RRT,31.28,42.38
610,RRT,33.86,43.92
610,RRT,33.5,46.89
610,RRT,32.6,49.75
610,RRT,34.83,51.76
610,RRT,33.31,54.34
610,RRT,31.01,56.26
610,RRT,28.05,55.77
610,RRT,25.34,57.06
610,RRT,24.64,59.98
610,RRT,21.23,60.65
610,RRT,20.93,63.63
610,RRT,21.59,66.56
610,RRT,20.96,69.49
610,RRT,22.58,72.01
610,RRT,22.79,75.01
610,RRT,25.05,76.98
610,RRT,27.21,79.07
610,RRT,28.98,81.49
610,RRT,28.37,84.42
610,RRT,26.99,87.09
610,RRT,29.38,88.9
610,RRT,31.9,90.53
610,RRT,34.9,90.74
610,RRT,37.89,90.94
610,RRT,40.88,91.15
610,RRT,43.51,89.71
610,RRT,46.48,90.19
610,RRT,49.19,88.91
610,RRT,52.1,89.64
610,RRT,55.07,90.08
610,RRT,57.26,88.02
610,RRT,60.22,87.56
610,RRT,61.97,85.13
610,RRT,64.72,86.34
610,RRT,67.43,85.06
610,RRT,69.99,86.63
610,RRT,71.82,89.01
610,RRT,72.0,92.0
610,RRT,74.94,92.59
610,RRT,77.89,93.18
610,RRT,80.83,93.77
610,RRT,82.0,94.0
611,RRT,84.0,43.0
611,RRT,85.16,45.77
611,RRT,85.65,48.73
611,RRT,85.03,51.66
611,RRT,84.42,54.6
611,RRT,83.21,57.34
611,RRT,81.65,59.91
611,RRT,81.68,62.91
611,RRT,80.23,65.53
611,RRT,82.82,67.05
611,RRT,85.72,67.85
611,RRT,84.81,70.73
611,RRT,85.82,73.55
611,RRT,87.36,76.13
611,RRT,89.06,78.6
611,RRT,87.11,80.89
611,RRT,87.14,83.89
611,RRT,84.95,85.94
611,RRT,81.96,86.01
611,RRT,78.97,85.73
611,RRT,76.01,86.22
611,RRT,73.05,86.7
611,RRT,70.06,86.96
611,RRT,67.2,87.86
611,RRT,66.0,85.11
611,RRT,63.1,85.86
611,RRT,60.13,85.42
611,RRT,57.28,84.49
611,RRT,54.57,83.21
611,RRT,51.82,82.0
611,RRT,48.89,81.34
611,RRT,46.06,82.33
611,RRT,43.87,80.28
611,RRT,40.89,79.91
611,RRT,37.89,79.82
611,RRT,35.1,80.91
611,RRT,32.68,79.14
611,RRT,29.75,79.8
611,RRT,28.36,77.14
611,RRT,28.49,74.14
611,RRT,28.18,71.16
611,RRT,25.76,69.39
611,RRT,23.05,68.1
611,RRT,20.54,69.68
611,RRT,19.11,67.04
611,RRT,18.25,64.16
611,RRT,15.43,63.14
611,RRT,12.55,62.31
611,RRT,9.67,61.48
611,RRT,8.0,61.0
612,RRT,32.0,39.0
612,RRT,33.07,41.8
612,RRT,35.72,43.21
612,RRT,36.58,46.08
612,RRT,35.93,49.01
612,RRT,35.52,51.98
612,RRT,35.63,54.98
612,RRT,38.42,56.09
612,RRT,41.42,56.01
612,RRT,44.39,55.54
612,RRT,47.0,57.02
612,RRT,48.79,59.43
612,RRT,51.78,59.68
612,RRT,54.74,60.14
612,RRT,55.8,57.34
612,RRT,58.8,57.39
612,RRT,61.58,58.5
612,RRT,64.18,57.0
612,RRT,65.79,54.47
612,RRT,68.76,54.87
612,RRT,71.74,55.27
612,RRT,74.6,56.16
612,RRT,77.59,56.47
612,RRT,80.57,56.79
612,RRT,83.14,58.34
612,RRT,86.13,58.23
612,RRT,89.13,58.11
612,RRT,92.0,58.0
613,RRT,52.0,3.0
613,RRT,53.81,5.4
613,RRT,51.53,7.35
613,RRT,48.56,6.95
613,RRT,47.52,9.76
613,RRT,45.59,12.07
613,RRT,43.43,14.15
613,RRT,44.49,16.96
613,RRT,45.78,19.66
613,RRT,47.54,22.09
613,RRT,46.74,24.98
613,RRT,46.01,27.89
613,RRT,44.84,30.66
613,RRT,42.33,32.3
613,RRT,43.48,35.07
613,RRT,42.56,37.93
613,RRT,42.79,40.92
613,RRT,44.7,43.23
613,RRT,42.85,45.59
613,RRT,43.85,48.42
613,RRT,46.38,50.03
613,RRT,48.51,52.14
613,RRT,50.24,54.59
613,RRT,53.19,55.17
613,RRT,55.24,57.36
613,RRT,58.03,56.25
613,RRT,61.03,56.37
613,RRT,64.03,56.24
613,RRT,67.02,56.1
613,RRT,68.85,58.48
613,RRT,70.75,60.8
613,RRT,73.63,59.97
613,RRT,75.18,62.54
613,RRT,74.94,65.53
613,RRT,75.36,68.5
613,RRT,76.29,71.35
613,RRT,76.71,74.32
613,RRT,79.71,74.29
613,RRT,82.62,73.58
613,RRT,85.34,72.31
613,RRT,85.71,69.34
613,RRT,85.19,66.38
613,RRT,85.59,63.41
613,RRT,85.63,60.41
613,RRT,84.94,57.49
613,RRT,86.32,54.83
613,RRT,86.3,51.83
613,RRT,88.82,50.87
613,RRT,90.22,53.52
613,RRT,91.0,55.0
614,RRT,86.0,48.0
614,RRT,83.47,49.62
614,RRT,81.52,47.34
614,RRT,78.68,46.35
614,RRT,75.69,46.43
614,RRT,73.13,47.99
614,RRT,70.88,49.98
614,RRT,67.88,49.87
614,RRT,65.98,47.55
614,RRT,63.43,45.97
614,RRT,60.5,45.34
614,RRT,57.55,44.8
614,RRT,54.55,45.03
614,RRT,53.34,47.77
614,RRT,50.34,47.79
614,RRT,48.13,49.82
614,RRT,45.13,49.65
614,RRT,42.14,49.48
614,RRT,39.33,48.44
614,RRT,36.96,50.29
614,RRT,34.01,50.83
614,RRT,32.08,53.12
614,RRT,31.91,56.12
614,RRT,29.26,57.52
614,RRT,26.57,56.2
614,RRT,24.2,54.36
614,RRT,21.83,52.52
614,RRT,19.46,50.68
614,RRT,18.4,47.87
614,RRT,16.0,48.0
615,RRT,72.0,95.0
615,RRT,72.44,92.03
615,RRT,69.61,91.05
615,RRT,70.96,88.58
615,RRT,68.85,86.45
615,RRT,65.85,86.25
615,RRT,63.09,85.08
615,RRT,60.31,86.21
615,RRT,59.22,83.42
615,RRT,56.94,81.47
615,RRT,57.41,78.5
615,RRT,54.48,77.89
615,RRT,51.51,77.46
615,RRT,51.26,74.47
615,RRT,48.47,73.36
615,RRT,47.27,70.61
615,RRT,46.08,67.86
615,RRT,43.09,68.16
615,RRT,40.12,67.73
615,RRT,38.89,65.0
615,RRT,38.58,62.01
615,RRT,38.13,59.05
615,RRT,38.61,56.09
615,RRT,37.67,53.24
615,RRT,36.32,50.56
615,RRT,36.88,47.61
615,RRT,37.0,47.0
616,RRT,86.0,54.0
616,RRT,83.0,53.87
616,RRT,80.08,53.21
616,RRT,77.36,54.48
616,RRT,74.91,56.22
616,RRT,71.94,55.81
616,RRT,70.14,53.41
616,RRT,67.52,51.95
616,RRT,65.08,53.7
616,RRT,62.55,55.31
616,RRT,60.21,53.44
616,RRT,57.24,53.03
616,RRT,54.93,54.94
616,RRT,52.64,53.0
616,RRT,50.26,54.82
616,RRT,48.14,52.69
616,RRT,45.31,51.71
616,RRT,42.74,50.17
616,RRT,41.26,52.78
616,RRT,39.09,54.85
616,RRT,36.1,54.67
616,RRT,34.93,57.43
616,RRT,32.04,58.25
616,RRT,31.31,61.16
616,RRT,31.65,64.14
616,RRT,30.25,66.79
616,RRT,29.41,69.67
616,RRT,28.58,72.55
616,RRT,27.74,75.43
616,RRT,27.0,78.0
617,RRT,65.0,89.0
617,RRT,64.07,86.15
617,RRT,61.23,87.12
617,RRT,58.38,86.19
617,RRT,55.57,85.12
617,RRT,53.62,87.4
617,RRT,50.76,86.5
617,RRT,47.82,85.91
617,RRT,46.0,83.52
617,RRT,43.16,84.49
617,RRT,40.25,85.22
617,RRT,37.69,83.65
617,RRT,34.84,84.58
617,RRT,32.38,82.86
617,RRT,31.65,79.95
617,RRT,28.72,80.59
617,RRT,25.86,81.49
617,RRT,23.38,83.18
617,RRT,24.44,85.99
617,RRT,22.95,87.68
617,RRT,20.15,88.75
617,RRT,17.26,89.54
617,RRT,14.32,90.15
617,RRT,11.67,91.57
617,RRT,9.0,93.0
617,RRT,9.0,93.0
618,RRT,80.0,49.0
618,RRT,77.85,46.91
618,RRT,75.14,48.2
618,RRT,74.75,51.18
618,RRT,72.8,53.45
618,RRT,70.68,55.58
618,RRT,68.56,57.7
618,RRT,69.81,60.43
618,RRT,68.1,62.9
618,RRT,66.01,65.05
618,RRT,64.29,67.5
618,RRT,61.53,68.69
618,RRT,62.9,71.39
618,RRT,60.68,73.41
618,RRT,62.81,75.52
618,RRT,63.8,78.35
618,RRT,61.25,79.94
618,RRT,58.71,81.52
618,RRT,55.71,81.35
618,RRT,52.82,82.13
618,RRT,52.36,85.1
618,RRT,49.36,84.9
618,RRT,46.44,84.21
618,RRT,43.44,84.16
618,RRT,41.91,86.74
618,RRT,40.96,89.58
618,RRT,39.19,92.0
618,RRT,37.42,94.42
618,RRT,37.0,95.0
619,RRT,19.0,7.0
619,RRT,19.54,9.95
619,RRT,21.88,11.83
619,RRT,23.74,14.19
619,RRT,25.56,16.57
619,RRT,26.48,19.42
619,RRT,28.23,21.86
619,RRT,30.43,23.91
619,RRT,32.57,26.0
619,RRT,35.29,27.27
619,RRT,36.7,29.92
619,RRT,39.66,29.4
619,RRT,41.63,31.66
619,RRT,41.18,34.63
619,RRT,44.0,35.67
619,RRT,45.91,37.98
619,RRT,48.74,36.97
619,RRT,51.74,36.97
619,RRT,55.17,36.97
619,RRT,56.74,39.53
619,RRT,59.23,41.19
619,RRT,62.23,41.17
619,RRT,63.27,43.99
619,RRT,63.83,46.93
619,RRT,65.39,49.5
619,RRT,67.58,51.54
619,RRT,69.85,53.51
619,RRT,71.79,55.79
619,RRT,72.34,58.74
619,RRT,73.78,61.37
619,RRT,75.23,64.0
619,RRT,76.67,66.63
619,RRT,77.88,69.38
619,RRT,76.83,72.19
619,RRT,79.34,73.82
619,RRT,82.29,74.39
619,RRT,83.16,77.26
619,RRT,84.0,80.0
620,RRT,24.0,68.0
620,RRT,26.41,66.21
620,RRT,29.41,66.26
620,RRT,32.24,65.26
620,RRT,34.85,63.78
620,RRT,37.72,62.92
620,RRT,39.86,60.81
620,RRT,41.15,58.11
620,RRT,42.85,55.64
620,RRT,45.68,56.64
620,RRT,48.51,55.65
620,RRT,50.5,53.4
620,RRT,53.12,54.86
620,RRT,55.69,53.31
620,RRT,57.91,55.32
620,RRT,59.63,57.79
620,RRT,62.13,56.13
620,RRT,64.69,57.7
620,RRT,65.17,60.66
620,RRT,64.72,63.63
620,RRT,67.57,64.56
620,RRT,70.42,65.5
620,RRT,73.27,66.43
620,RRT,75.0,67.0
621,RRT,67.0,83.0
621,RRT,67.08,80.0
621,RRT,64.68,78.2
621,RRT,62.06,79.67
621,RRT,59.39,78.3
621,RRT,57.52,75.96
621,RRT,54.53,75.73
621,RRT,52.92,73.2
621,RRT,52.25,70.27
621,RRT,52.31,67.27
621,RRT,51.66,64.34
621,RRT,53.48,61.96
621,RRT,56.47,61.69
621,RRT,59.45,61.33
621,RRT,62.09,59.9
621,RRT,65.04,59.4
621,RRT,67.6,57.84
621,RRT,69.42,55.45
621,RRT,71.24,53.06
621,RRT,74.2,52.59
621,RRT,77.05,51.66
621,RRT,79.66,50.18
621,RRT,81.16,47.58
621,RRT,82.04,44.71
621,RRT,82.91,41.84
621,RRT,84.45,39.27
621,RRT,85.8,36.59
621,RRT,85.0,35.0
622,RRT,28.0,93.0
622,RRT,30.5,91.33
622,RRT,29.36,88.56
622,RRT,29.14,85.56
622,RRT,26.14,85.6
622,RRT,23.84,83.67
622,RRT,22.74,80.88
622,RRT,22.75,77.88
622,RRT,21.69,75.07
622,RRT,19.91,72.65
622,RRT,19.81,69.66
622,RRT,19.96,66.66
622,RRT,17.02,66.05
622,RRT,17.15,63.05
622,RRT,16.9,60.07
622,RRT,13.99,59.32
622,RRT,14.69,56.4
622,RRT,16.29,53.86
622,RRT,14.48,51.46
622,RRT,11.5,51.12
622,RRT,10.68,48.24
622,RRT,8.6,46.07
622,RRT,8.24,43.1
622,RRT,9.3,40.29
622,RRT,11.74,38.54
622,RRT,13.82,36.39
622,RRT,15.42,33.85
622,RRT,14.47,31.0
622,RRT,14.1,28.03
622,RRT,14.68,25.08
622,RRT,14.18,22.13
622,RRT,12.61,19.57
622,RRT,14.27,17.07
622,RRT,15.94,14.58
622,RRT,17.61,12.08
622,RRT,19.45,9.71
622,RRT,21.03,7.17
622,RRT,24.03,7.02
622,RRT,23.0,4.0
622,RRT,23.0,4.0
623,RRT,60.0,69.0
623,RRT,61.0,71.83
623,RRT,60.28,74.74
623,RRT,57.94,76.61
623,RRT,55.19,77.81
623,RRT,55.08,80.81
623,RRT,53.37,83.28
623,RRT,53.96,86.22
623,RRT,51.48,87.9
623,RRT,49.18,89.82
623,RRT,46.18,89.88
623,RRT,43.25,89.21
623,RRT,40.37,88.37
623,RRT,39.86,91.32
623,RRT,36.86,91.28
623,RRT,33.98,90.44
623,RRT,31.02,89.97
623,RRT,28.67,88.1
623,RRT,25.81,87.2
623,RRT,22.91,87.96
623,RRT,20.32,89.48
623,RRT,17.38,88.86
623,RRT,15.37,86.63
623,RRT,14.47,83.77
623,RRT,11.51,83.25
623,RRT,8.62,84.04
623,RRT,7.65,81.2
623,RRT,8.95,78.5
623,RRT,8.66,75.51
623,RRT,8.36,72.53
623,RRT,7.68,69.61
623,RRT,7.92,66.62
623,RRT,8.92,63.79
623,RRT,7.51,61.14
623,RRT,6.61,58.28
623,RRT,6.78,55.28
623,RRT,8.13,52.6
623,RRT,8.29,49.61
623,RRT,9.75,46.98
623,RRT,9.78,43.98
623,RRT,11.47,41.51
623,RRT,9.87,38.98
623,RRT,10.67,36.08
623,RRT,12.48,33.7
623,RRT,12.32,30.7
623,RRT,9.33,30.5
623,RRT,9.5,27.5
623,RRT,8.64,24.63
623,RRT,9.34,21.72
623,RRT,10.0,19.0
624,RRT,87.0,48.0
624,RRT,87.31,50.98
624,RRT,84.64,52.35
624,RRT,81.73,51.61
624,RRT,79.92,54.0
624,RRT,78.16,56.43
624,RRT,75.58,54.9
624,RRT,73.72,52.55
624,RRT,71.04,53.9
624,RRT,68.04,53.91
624,RRT,65.06,53.59
624,RRT,62.75,51.67
624,RRT,60.09,53.05
624,RRT,57.09,52.93
624,RRT,54.43,54.32
624,RRT,51.94,52.66
624,RRT,49.42,51.02
624,RRT,46.56,51.92
624,RRT,44.4,49.85
624,RRT,41.48,49.14
624,RRT,38.97,50.77
624,RRT,36.19,49.65
624,RRT,33.72,47.93
624,RRT,31.26,46.22
624,RRT,30.91,43.24
624,RRT,29.66,40.51
624,RRT,28.56,37.72
624,RRT,29.44,34.85
624,RRT,31.39,32.58
624,RRT,29.37,30.36
624,RRT,28.84,27.41
624,RRT,28.13,24.49
624,RRT,27.66,21.53
624,RRT,24.88,20.38
624,RRT,21.92,20.87
624,RRT,19.3,19.4
624,RRT,16.52,18.27
624,RRT,14.66,20.63
624,RRT,12.93,23.07
624,RRT,11.19,25.52
624,RRT,9.45,27.96
624,RRT,8.0,30.0
625,RRT,95.0,22.0
625,RRT,93.5,24.6
625,RRT,93.75,27.59
625,RRT,91.25,29.25
625,RRT,88.7,30.82
625,RRT,85.79,31.57
625,RRT,83.37,29.8
625,RRT,80.61,28.61
625,RRT,77.84,27.46
625,RRT,75.73,29.59
625,RRT,73.53,27.55
625,RRT,70.85,28.91
625,RRT,69.54,31.61
625,RRT,66.58,31.13
625,RRT,63.77,30.09
625,RRT,63.9,27.09
625,RRT,64.52,24.16
625,RRT,62.62,21.84
625,RRT,59.77,20.91
625,RRT,58.06,18.45
625,RRT,55.09,17.99
625,RRT,54.56,15.04
625,RRT,52.27,13.1
625,RRT,49.42,12.18
625,RRT,46.52,11.39
625,RRT,47.11,8.45
625,RRT,47.7,5.51
625,RRT,48.0,4.0
626,RRT,7.0,58.0
626,RRT,9.63,59.44
626,RRT,11.39,57.01
626,RRT,14.29,57.76
626,RRT,17.25,57.29
626,RRT,19.01,54.85
626,RRT,21.47,53.14
626,RRT,20.67,50.25
626,RRT,19.98,47.33
626,RRT,18.64,44.65
626,RRT,21.38,44.74
626,RRT,21.67,41.76
626,RRT,22.82,38.99
626,RRT,24.9,36.83
626,RRT,26.21,34.13
626,RRT,24.8,31.48
626,RRT,23.3,28.88
626,RRT,21.92,26.21
626,RRT,24.64,24.94
626,RRT,25.96,22.25
626,RRT,28.18,20.23
626,RRT,30.46,18.28
626,RRT,33.3,19.25
626,RRT,36.27,18.82
626,RRT,39.23,18.31
626,RRT,42.23,18.23
626,RRT,45.22,18.16
626,RRT,48.22,18.08
626,RRT,51.17,17.53
626,RRT,52.65,14.92
626,RRT,55.64,15.08
626,RRT,58.39,16.29
626,RRT,61.39,16.35
626,RRT,64.39,16.42
626,RRT,65.68,13.71
626,RRT,68.44,14.89
626,RRT,71.42,14.55
626,RRT,74.38,15.05
626,RRT,77.09,13.77
626,RRT,80.01,14.45
626,RRT,82.93,15.13
626,RRT,85.85,15.81
626,RRT,87.69,18.18
626,RRT,90.51,17.17
626,RRT,91.0,17.0
627,RRT,26.0,88.0
627,RRT,26.36,85.02
627,RRT,29.33,84.61
627,RRT,31.78,82.87
627,RRT,34.01,80.86
627,RRT,36.07,78.69
627,RRT,37.43,76.01
627,RRT,38.3,73.14
627,RRT,39.44,70.37
627,RRT,38.86,67.43
627,RRT,40.75,65.1
627,RRT,38.27,63.41
627,RRT,38.55,60.42
627,RRT,35.69,59.53
627,RRT,33.39,57.61
627,RRT,33.08,54.62
627,RRT,31.33,52.18
627,RRT,31.2,49.19
627,RRT,33.41,47.16
627,RRT,35.62,45.13
627,RRT,38.36,43.9
627,RRT,38.26,40.91
627,RRT,40.41,38.81
627,RRT,43.26,39.74
627,RRT,46.26,39.85
627,RRT,48.73,41.56
627,RRT,51.7,41.17
627,RRT,52.96,38.45
627,RRT,53.02,35.45
627,RRT,53.71,32.53
627,RRT,51.39,30.64
627,RRT,51.0,31.0
628,RRT,53.0,95.0
628,RRT,50.99,92.78
628,RRT,48.15,91.79
628,RRT,47.44,88.88
628,RRT,45.24,86.84
628,RRT,42.64,85.34
628,RRT,42.74,82.34
628,RRT,41.0,79.9
628,RRT,40.94,76.9
628,RRT,41.74,74.0
628,RRT,40.42,71.31
628,RRT,41.82,68.65
628,RRT,41.96,65.66
628,RRT,44.92,65.17
628,RRT,47.61,63.83
628,RRT,50.6,64.08
628,RRT,50.98,61.1
628,RRT,51.36,58.13
628,RRT,51.36,55.13
628,RRT,51.93,52.18
628,RRT,51.14,49.29
628,RRT,50.5,46.36
628,RRT,51.16,43.43
628,RRT,48.93,41.43
628,RRT,50.14,38.68
628,RRT,51.55,36.03
628,RRT,50.62,33.18
628,RRT,48.91,30.72
628,RRT,50.8,28.39
628,RRT,52.69,26.07
628,RRT,55.19,24.41
628,RRT,56.0,22.0
629,RRT,80.0,14.0
629,RRT,78.72,11.29
629,RRT,76.83,8.95
629,RRT,73.99,8.01
629,RRT,71.33,6.62
629,RRT,68.45,5.78
629,RRT,65.71,4.56
629,RRT,63.09,6.03
629,RRT,60.23,6.94
629,RRT,57.24,6.76
629,RRT,54.29,6.2
629,RRT,51.29,6.34
629,RRT,48.32,5.92
629,RRT,45.36,6.39
629,RRT,42.57,7.49
629,RRT,41.4,10.25
629,RRT,38.68,11.53
629,RRT,36.45,13.54
629,RRT,34.44,15.76
629,RRT,31.97,17.46
629,RRT,30.15,19.85
629,RRT,27.35,18.77
629,RRT,24.48,19.65
629,RRT,25.99,22.25
629,RRT,27.0,24.0
630,RRT,72.0,58.0
630,RRT,69.0,58.08
630,RRT,66.79,60.11
630,RRT,63.82,59.64
630,RRT,61.52,61.56
630,RRT,59.43,63.72
630,RRT,60.37,66.57
630,RRT,57.92,68.3
630,RRT,59.29,70.97
630,RRT,61.05,73.4
630,RRT,59.41,75.91
630,RRT,59.47,77.4
630,RRT,56.98,79.08
630,RRT,54.12,79.96
630,RRT,51.46,81.35
630,RRT,53.4,83.97
630,RRT,52.48,87.01
630,RRT,49.54,87.62
630,RRT,46.6,88.22
630,RRT,43.66,88.82
630,RRT,40.72,89.42
630,RRT,40.15,91.61
630,RRT,37.16,91.36
630,RRT,34.25,90.63
630,RRT,33.0,91.0
631,RRT,29.0,23.0
631,RRT,31.98,23.38
631,RRT,34.96,23.72
631,RRT,36.61,26.22
631,RRT,39.58,25.79
631,RRT,42.26,27.15
631,RRT,44.38,29.27
631,RRT,45.04,32.2
631,RRT,46.29,34.92
631,RRT,48.26,37.18
631,RRT,49.88,39.71
631,RRT,51.13,42.44
631,RRT,49.6,45.02
631,RRT,51.73,47.13
631,RRT,52.08,50.11
631,RRT,53.92,52.48
631,RRT,55.23,55.18
631,RRT,55.66,58.15
631,RRT,54.57,60.95
631,RRT,57.25,62.3
631,RRT,59.56,64.22
631,RRT,59.5,67.22
631,RRT,61.0,67.0
632,RRT,79.0,72.0
632,RRT,78.1,74.86
632,RRT,75.15,75.42
632,RRT,72.56,73.91
632,RRT,69.89,75.28
632,RRT,69.71,78.17
632,RRT,66.79,78.84
632,RRT,64.44,76.97
632,RRT,62.55,74.64
632,RRT,60.84,72.17
632,RRT,63.36,70.54
632,RRT,62.37,67.71
632,RRT,60.63,65.26
632,RRT,58.32,63.35
632,RRT,56.09,61.34
632,RRT,54.13,59.07
632,RRT,56.06,56.77
632,RRT,54.21,54.42
632,RRT,54.44,51.43
632,RRT,54.19,48.44
632,RRT,55.07,47.89
632,RRT,54.25,45.01
632,RRT,54.07,42.01
632,RRT,51.83,40.01
632,RRT,48.83,39.97
632,RRT,45.9,39.35
632,RRT,44.88,36.53
632,RRT,42.22,37.92
632,RRT,39.58,36.5
632,RRT,37.23,38.37
632,RRT,36.46,40.88
632,RRT,34.34,43.0
632,RRT,32.88,45.62
632,RRT,31.1,47.3
632,RRT,28.49,48.78
632,RRT,27.0,48.41
632,RRT,25.11,46.08
632,RRT,22.51,44.59
632,RRT,20.68,42.22
632,RRT,18.91,39.79
632,RRT,15.98,39.13
632,RRT,14.31,36.64
632,RRT,11.54,37.78
632,RRT,11.0,38.0
633,RRT,6.0,4.0
633,RRT,4.39,6.53
633,RRT,2.89,9.13
633,RRT,2.51,12.1
633,RRT,2.41,15.1
633,RRT,2.56,18.1
633,RRT,2.81,21.09
633,RRT,4.29,23.7
633,RRT,4.21,26.7
633,RRT,5.06,29.57
633,RRT,4.75,32.56
633,RRT,6.6,34.92
633,RRT,6.44,37.92
633,RRT,5.3,40.69
633,RRT,5.66,43.67
633,RRT,8.49,44.67
633,RRT,7.77,47.58
633,RRT,9.6,49.95
633,RRT,12.25,51.36
633,RRT,13.29,54.17
633,RRT,10.89,56.58
633,RRT,10.25,59.51
633,RRT,12.3,61.7
633,RRT,15.16,62.6
633,RRT,17.72,64.17
633,RRT,20.48,65.36
633,RRT,21.47,62.53
633,RRT,23.71,60.53
633,RRT,26.18,58.82
633,RRT,28.64,57.11
633,RRT,27.93,54.19
633,RRT,30.82,53.41
633,RRT,33.72,52.62
633,RRT,36.0,52.0
634,RRT,28.0,60.0
634,RRT,25.04,59.52
634,RRT,22.1,60.13
634,RRT,19.32,58.49
634,RRT,17.52,60.89
634,RRT,16.05,63.51
634,RRT,14.87,66.27
634,RRT,12.51,68.11
634,RRT,9.53,68.51
634,RRT,7.78,66.08
634,RRT,6.42,63.4
634,RRT,7.85,60.76
634,RRT,7.52,57.78
634,RRT,7.45,54.78
634,RRT,6.8,51.85
634,RRT,6.91,48.85
634,RRT,7.26,45.87
634,RRT,8.14,43.01
634,RRT,5.47,41.63
634,RRT,6.42,38.79
634,RRT,5.62,35.89
634,RRT,7.63,33.66
634,RRT,10.27,32.24
634,RRT,9.07,29.49
634,RRT,11.1,27.29
634,RRT,13.72,25.83
634,RRT,16.71,26.12
634,RRT,19.58,25.25
634,RRT,22.16,23.72
634,RRT,25.16,23.85
634,RRT,27.83,22.5
634,RRT,30.83,22.4
634,RRT,32.62,20.0
634,RRT,33.86,17.26
634,RRT,36.41,15.68
634,RRT,39.17,14.5
634,RRT,41.67,12.84
634,RRT,44.17,11.19
634,RRT,47.12,10.67
634,RRT,49.29,8.6
634,RRT,51.64,6.74
634,RRT,52.0,6.0
635,RRT,5.0,17.0
635,RRT,7.98,17.33
635,RRT,9.32,20.02
635,RRT,12.14,21.05
635,RRT,14.79,22.46
635,RRT,16.44,24.96
635,RRT,18.78,26.84
635,RRT,21.78,26.91
635,RRT,24.65,27.78
635,RRT,27.5,26.83
635,RRT,30.19,25.51
635,RRT,33.18,25.72
